delta_time,x_bias,y_bias,total_sigma,rgt_corr_sigma,xy_corr_sigma
77631197.94718921,3.136426238310018,3.0755975355314904,0.0732149810094419,0.0737875823269197,0.0563882127606716
77761262.39261676,3.8109874333767273,3.028441433893462,0.084171767587343,0.0842449894286893,0.0718115624969538
77888603.41174003,3.568438569740476,3.5898190546382134,0.0760903279890294,0.0761197026916578,0.0562416346691991
78021472.801926,3.2165365183614365,3.4243498191488952,0.0701183850357645,0.0701943723580547,0.0513186768438614
78148882.05641863,2.7585717491096537,2.921332194891546,0.0733725901874471,0.0733826416057116,0.0562860204030794
78276164.32035281,2.567130446555435,3.170460866109668,0.0791510361501527,0.0791789586877045,0.0556747042164218
78406246.31005287,2.4765748313025484,3.4983672473669767,0.0670059449240283,0.0673666845078897,0.0521550343757754
78536364.65207082,2.6797021590003096,3.653480391681063,0.0692930598256304,0.0693059587310728,0.0506062616279663
78666475.49694699,2.6655325712500653,3.687825018703293,0.0797306632731005,0.0797532632207704,0.0517874052814847
78796588.97714835,2.584935298851199,3.857845758491043,0.080775338881675,0.0807883401614996,0.0505761115556882
78926724.7221623,2.23069596268984,3.359714841627407,0.0718329066581812,0.0719409380959695,0.0508880884286912
79056852.33864227,0.9760464851248748,2.715183277277906,0.06342123968541,0.0634414062426275,0.0480191818498741
79186971.81713277,0.0005231370211094,2.12309231426092,0.0547893747827551,0.0548746273925225,0.0472326260707365
79317069.7808238,-1.4458648035270028,2.25141026821308,0.0564048313686677,0.0565114181370182,0.0472802834330325
79444342.0835698,-1.7353116590594122,2.265027153686587,0.0580240133537558,0.0581152717785769,0.0471615725133195
79574483.02896762,-1.8731344258434524,1.8439573400682536,0.0598993182902408,0.0603301184882548,0.0521179254357352
79701779.17392406,-2.514971698345419,1.6121795215703574,0.0646326824908255,0.0646703683030681,0.0548471640649678
79831895.38805367,-2.361805818914989,1.578732890839949,0.0612633595326641,0.0612682987331892,0.0538965259114704
79962034.51668349,-2.5648653941475668,1.5292374861415186,0.0556718400908793,0.0557161877996394,0.0504001059557139
80092156.04601854,-2.785290371152416,1.2224825501597112,0.0569811618825758,0.0572240735043466,0.0535443883135875
80222254.18843298,-3.1040033238121123,0.9433158528268027,0.0597942379475801,0.0626099984277753,0.0581344507587124
80352374.51118132,-3.739134263214423,-0.1768726677296445,0.0540887038107591,0.0541354980582437,0.0518240856399949
80482519.68041877,-4.077599190240024,-0.2413116743939975,0.0536417878370833,0.0536574074075826,0.0511131015516333
80612635.14420435,-3.19509681216208,0.2378520314351247,0.0498095717422928,0.0498337773097052,0.0479728786175671
80742769.9492883,-2.778803271715488,0.8241188136331548,0.0558506927595327,0.055879640283225,0.0518701613435175
80870044.56864884,-3.198387278001659,0.8676321631389654,0.054724104614409,0.055940821341952,0.0505123282769389
81000155.9327993,-3.1726083120897126,1.0023617951992676,0.0531986182709595,0.0533242249832369,0.0478068850553186
81127446.41801213,-3.873136447100164,1.7322933675420569,0.0603375730416903,0.0604144383814432,0.04732265019087
81257554.54639003,-3.8119760499299553,1.800104520618567,0.0567440193224877,0.0567512552558744,0.0444381511111204
81387675.40462032,-3.369277875766771,1.8615308100045145,0.0490745105287719,0.0490773432253871,0.0417403992270287
81517814.07178405,-3.614602458710409,1.407904907292881,0.0506834997422554,0.050687238359188,0.0446133306013057
81647934.78662336,-3.6187969859794458,0.5697024742227389,0.0527444750164407,0.0527533977538132,0.0488875858234283
81778043.13906513,-3.0900112621251186,0.7858189195543414,0.0498284821143395,0.050019466109049,0.0455742015152816
81908162.68670286,-2.677591297387828,0.8504343170175488,0.0487728098668728,0.0488106476554453,0.0461123269069658
82038294.83668032,-2.329434347672721,0.7969739988091716,0.0543856390472825,0.0550754637348661,0.0525123155002109
82168387.38181502,-1.844233609378088,0.4349934157976037,0.0538562823059493,0.0541980533770527,0.0528140102215821
82295693.63177085,-1.320701056819461,0.1501065853348167,0.0537799992107103,0.0538652339342766,0.0534610044035767
82425822.53929332,0.2788165767302093,0.2130793627674056,0.0506899650047957,0.0508420349925718,0.0507487586661539
82553104.7583284,2.551218630379456,0.4278178830411037,0.0540898235243965,0.0541278327974462,0.0530468586152466
82683326.21606284,2.918117325618176,0.7238542861260746,0.0535813346969509,0.0536337374447581,0.0518058887285475
82813344.42951794,0.6639606368415053,0.0691795656776704,0.0515148731519084,0.0519231102123532,0.0518433398969581
82943464.21424639,0.1199488857663035,0.4576873162542216,0.0479927397238866,0.0480997695977111,0.0476343383388391
83073583.98333558,1.4082441660518503,0.3815942267993442,0.0467069778566765,0.0467119109311777,0.0461921759772006
83203703.82952538,2.4101746378109272,0.1697989818827358,0.0436427308414327,0.0437727483708625,0.0427832530324853
83328080.00817797,1.5767516408798137,0.4227541054371505,0.0442380812810363,0.044265610650178,0.0437435323980906
83463928.76592982,-1.0825450921313542,0.7925867876935055,0.0480526696898396,0.048059028703097,0.0473967909329343
83596882.64992562,0.5387429664528379,0.8906108861326791,0.045369758259335,0.0454748954482099,0.04485021058267
83721344.60302809,0.6456774531248136,0.0671961731475837,0.0418198489720197,0.0418636509160704,0.0417889484580942
83851474.02778137,-1.3745569636561603,-0.0902164380496679,0.045789778932613,0.0459277152106312,0.0456241678884509
83978765.36119378,-0.4355123132772677,0.5955427632417937,0.0515872600292803,0.0515902478912111,0.0513184033862092
84108869.4140184,0.4623767393449857,0.3897969566559865,0.0500108899495892,0.0500527325410775,0.0499248210198493
84239004.45048684,-1.2499896247961957,0.0649713106454413,0.0490003494965718,0.0490045727257914,0.0487647562091762
84369135.88062453,-1.964589201841183,0.6592837569470315,0.0518759240913366,0.0519318422761753,0.05104796603099
84502032.47441524,-0.6203821112234628,1.3738254136493817,0.0528447665233388,0.0536277626970461,0.0523255588096568
84629354.35438196,0.5877431031485169,0.963645658032733,0.0471851497746527,0.0472333628539185,0.0465257419969654
84759472.9984436,-1.552709472205602,0.430434326815435,0.0440370803425687,0.0441758070429574,0.0436010281599235
84889614.70956641,-1.860770728416879,0.911406673093895,0.0435319573289513,0.0439541955041237,0.0426395778444772
85019733.25375196,-0.0694223303032082,1.2142383154936414,0.0430271118826356,0.0430749551444489,0.0418820760114917
85147055.3638911,1.1582247542918145,0.5301022253838333,0.0431294941246411,0.0437060912378839,0.0432848684034528
85277109.11577159,0.7097128496592119,-0.5735390030310409,0.0516113910296713,0.0538662645575431,0.0535753494458676
85404425.33102193,-0.9513131485947988,-1.3996443415237294,0.0549096953223335,0.0552116156982557,0.0539162797132987
85534520.50523522,-2.4963237877847217,-1.520412658519699,0.0473271424087531,0.0473876314655858,0.0448469977553807
85664654.48514102,-2.410611012523788,-1.3458692125346654,0.0487069892162463,0.0490326514465222,0.0469917040285476
85794774.10653894,-0.181014481149367,-1.7229340400505655,0.0533153034566972,0.0542807478244753,0.0523869627817286
85924915.22378471,2.069197134059206,-2.106813299102355,0.0537160775811036,0.0539992394029349,0.0503537962866472
86054961.24329501,2.7844323833881504,-1.951589688456722,0.0517600932038766,0.0517896536367652,0.0478583204449119
86185145.14099701,0.6064840939001148,-1.5531839637679292,0.047673142189833,0.0476787097369379,0.0458325906281629
86315254.08252022,-0.7383952348900242,-1.888351487429142,0.0492962333328414,0.0493620788142988,0.0468160639169083
86445384.12913257,0.6273850137602118,-2.1212041175030336,0.0475443511777402,0.0476711527283656,0.0442078920378715
86572671.71732882,1.9213838794597573,-1.6505182118175057,0.0450208585828838,0.0450817271239808,0.0422047992116135
86702825.69221988,1.2957683546427268,-1.2940145359131274,0.0460720397064514,0.0460771199780113,0.0444752120710862
86830091.38787092,0.0926731484935871,-1.7905010960918892,0.0472750970858639,0.0473205206379578,0.0449463938841726
86960225.4735648,0.938561617474544,-1.9068473917134312,0.0522994680041339,0.0525416934391485,0.0499314250209351
87090311.8706722,0.6854428335374202,-1.3737099253028926,0.0517671117598466,0.0518772754622173,0.0505282028220004
87220430.93409358,-1.0499106748455067,-1.5797293293618535,0.0462030397685932,0.0463092491375755,0.0443295419317679
87350551.7603648,0.3593239336647472,-1.4963949529721727,0.0431375538774522,0.0431575991122648,0.0413121721911647
87480682.07576895,0.1568202220576488,-1.0181350351619778,0.0442091631931138,0.0443121433980317,0.0434953076377503
87610791.39389764,-0.9751742906298536,-1.0892650391076462,0.0451193445034302,0.0451804075961925,0.0441670461341845
87740922.42114046,0.5445941658781984,-1.084816880213339,0.0441858997318634,0.0444408970590058,0.0434538502169009
87871022.44068897,-0.5075246616909447,-0.969507784174611,0.0425061245135472,0.0425474101896813,0.0417695180846645
87998322.73926386,-2.48221149316697,-1.2492307891447063,0.0434106975799335,0.0434305955695711,0.0412620506489086
88125696.33425346,-1.646112909628336,-1.198030491174416,0.0448559803095831,0.0448619003081984,0.0433922257625593
88255733.69294685,-0.3247287247095278,-0.8701713734023226,0.0450869509232958,0.0452869217942488,0.0447094350781034
88385844.81729372,-0.5381138650391116,-0.8682045017609048,0.0450377977149492,0.0451546430549604,0.0445581804055228
88515973.49987692,-2.556333815403113,-1.0243522505356168,0.048774838676756,0.0487799066670741,0.0471470170898373
88646093.38076939,-3.5160254884369286,-0.5739433267405515,0.048741187485802,0.04887413928137,0.0468382705016428
88776223.53060193,-2.612302762687549,0.0277081081911094,0.0472903812552869,0.0474023342897252,0.0463356927303324
88906317.86588165,-1.4715162778520323,0.3979005810741409,0.0463934267821156,0.0476227024197784,0.0471520833555368
89036453.89640814,-0.7898212798048299,0.4973123742079632,0.0461205591616882,0.0461897451081034,0.0458904185453949
89166584.45214412,-0.5047530512359585,0.5131882863285416,0.0456014371011008,0.0466137931468854,0.0463701940135221
89296665.4045298,-0.4898963695403155,0.5647232955865896,0.0440362939769997,0.0442457613176098,0.0439487643311688
89423994.73912254,-0.031874891512863,0.5661545044403723,0.0440725356646195,0.0440755027455288,0.0438267716802309
89551341.71585488,0.3703941180905051,0.5092988675138838,0.0465564382771619,0.0467158075665064,0.0465119674556166
89681404.95560881,0.7956518729136369,0.5722643459547914,0.0562968376389393,0.056877395095156,0.0566144501166302
89811514.15547624,0.9786967078108436,1.0433755389280923,0.0567477663982048,0.0570866628448578,0.0563386515529296
89944457.70830756,1.0538427193132347,1.2407868628321743,0.0470027111948593,0.0470623247720499,0.0458016121948661
90071797.33424583,0.5838777042591595,1.391126722504638,0.0470108935868826,0.0470257418408614,0.0455839647209971
90201894.69303694,0.1961831135852119,1.6265893098575748,0.0440089749313697,0.0441539801385868,0.0420717693063597
90332035.6928225,0.9151240983155228,1.6150716606507112,0.045593494186049,0.046071287889601,0.0440258904644808
90462113.9312073,2.336896293038782,1.1092561887792385,0.0493413671543515,0.0495143695115781,0.0479356417748001
90592228.7672516,2.79514228888239,0.7211914105021879,0.0521931450870086,0.0522746684970177,0.050901162682384
90722266.95157243,2.713498841042559,0.5398319101281894,0.0526338204282645,0.0526420098565324,0.0514716443232218
90849675.82443848,3.141357181353715,0.4975692161489144,0.0486601839283462,0.0488030342512577,0.0471846101640743
90976964.51171252,3.534829939121457,0.8310443781452167,0.0487647332655579,0.0487680975665546,0.0464703581967112
91107096.67525592,2.9103830723256867,1.2685719598550351,0.050784602337869,0.0508167860773915,0.0486151698893869
91237198.35673594,1.610537451007947,1.5286150048451874,0.0478885433971207,0.0479975911990445,0.0459777658111802
91367322.26270986,0.0421232896700612,1.4141275028204392,0.0434107483529496,0.0434340314394974,0.0418433970020946
91497416.61822492,-1.2137739498206683,1.2516008732204318,0.0423406058498816,0.0424377994068462,0.0408375069444078
91627565.9965156,-1.7371863439184967,1.0660024707725992,0.0430823865979603,0.043142097370077,0.0416370353452996
91757650.78196988,-1.51867677832985,0.9736464543123656,0.0427167774013298,0.0427444252500359,0.0415216769734782
91887819.92720333,-1.4978503499424574,1.0349412427429856,0.0421556518296785,0.0421955279861197,0.040854763464014
92017904.69568051,-1.5683830082561006,1.0438073102183514,0.0436854684916565,0.043760416944635,0.0424065464293902
92145226.15375756,-1.081705994735893,0.9388332765108698,0.0451283015420858,0.0453297028572655,0.044427549599238
92275326.76061603,0.2712965856411996,0.9715085883282474,0.0453577969913965,0.0453866765194665,0.0446708750738745
92402626.94581649,1.2368741777131056,0.9135539610955364,0.045851501422743,0.0458559617847237,0.0450214648202762
92532718.1075573,0.8008001443482916,0.952891514386598,0.044299338631486,0.0443041802477754,0.0435181488201691
92662877.63681422,0.7280695895503808,0.9437090826597015,0.0445725132543398,0.0446774187055518,0.0439300953548016
92792993.85586098,0.6850522866568126,0.8572962808505249,0.0435808779519031,0.0435841918311633,0.04294258459255
92920288.07955807,0.8800084851373464,0.8738282862883857,0.0415335400251713,0.0416743186912042,0.0409309800409786
93053217.93054251,1.0026383462863324,0.9083636926904536,0.044907907918782,0.0450453977094998,0.0442926876595848
93183359.22311357,1.007278147112694,0.6275559621930549,0.0460142711289746,0.0460274235542433,0.0455997811300947
93313503.0109074,1.0052939809551271,0.7000834025447451,0.0469599697656294,0.0470025091597735,0.0465084837864786
93443593.4122237,0.99793035058398,0.7118719749028922,0.0458269888242902,0.0458326244290169,0.0453203901245244
93570868.71081647,0.5649406416691822,0.7016037382888409,0.0420300853358996,0.0420598565531151,0.0416241555090157
93683983.52935684,0.3930454576816753,0.8128620780620746,0.0426189691209979,0.0426905661486575,0.0421490863215715
93828255.29130828,0.0647362681734797,0.855178566133132,0.0445607155222301,0.0445815794093201,0.0440211420804351
93969704.65479562,-0.8388704160824766,1.0600711884762355,0.0436878379608874,0.0437883122664928,0.0427439867365412
94088575.76276007,-1.4573516496152037,1.1805305169323168,0.0424092018285673,0.0424152049803723,0.0408176410145115
94218652.93082562,-1.310916239965218,1.1353150075989094,0.0435276730380177,0.0436228524910535,0.0422479513736546
94348734.25682911,-1.5404135757209736,1.1973441294011888,0.0438556907525246,0.0438935114392784,0.0422781492214622
94478894.9635109,-1.7258605660140434,1.2416165682395663,0.0443635334085276,0.0444120655613718,0.0426139173096688
94608998.75191218,-1.8522923201018684,1.3278076193630106,0.0454905668562522,0.0454939072642095,0.0434865744668658
94739109.67310448,-1.806837662402745,1.4305749269112134,0.045362090210634,0.0454208638172467,0.0432221166764023
94869242.3515018,-1.4232456141334395,1.4819269120314555,0.0449385233441953,0.0449723972971979,0.0428596548791534
94993702.26183803,-0.2333950639743508,1.8035998922183645,0.0441269569828806,0.0441853346253074,0.0415879712474077
95126649.92158575,1.833848954913331,1.998370933806399,0.0452042995721927,0.0452892035079163,0.0417763610661412
95253946.37126328,2.3040287295731114,1.6882393815938508,0.0432170437481234,0.043475951919168,0.0404466478875148
95384062.62963444,1.977527096054556,1.431968838141459,0.0401196569407739,0.0402226388332858,0.0378538894137303
95514197.1249548,1.1851041937284932,1.1768143753473532,0.0390848638288562,0.0392228170301086,0.037805778646804
95644277.13266884,0.5791584717452936,1.226727447912963,0.0409145125304871,0.0409192147433072,0.0396256805961712
95774401.99839988,-0.6379070161815285,1.4133156702423595,0.044367571345401,0.0443950979159394,0.0427266680860755
95904534.5366033,-1.10195879933932,0.9740114472157324,0.0472312038937274,0.0472797864626252,0.0463584880255596
96034657.72535694,-2.984236052362901,-0.0996247065401898,0.0462445379546875,0.0462477896604233,0.0448182115951166
96164764.65236096,-3.815200546411181,-0.5380854915044166,0.0452003302738344,0.0452313494632927,0.0426681579015904
96294903.4945321,-4.290750481420752,-0.4782562049052415,0.0462231502801007,0.0462259142298331,0.0431156966556402
96422201.4443344,-4.655708151740926,-0.3731289470117397,0.0452031683891117,0.0452806853530849,0.0415820371083042
96552291.44363648,-4.116495627227236,-0.4607209158882793,0.0445076402653178,0.0445131396440353,0.0415499084807858
96676750.02405192,-3.248595308599804,-0.4246722945653284,0.0461210017675247,0.0462731569589728,0.044497056174637
96809713.46388112,-2.0348685649328218,0.068560802613413,0.0453274351137687,0.0453434170802831,0.0446601631417985
96939803.3685652,-0.8778792216389227,0.6011286580713567,0.0440498852150652,0.0440529808168279,0.0436233432678442
97069963.10392629,-0.5894251876595006,0.967462732984516,0.04659140634415,0.0465983209660744,0.0458356289397529
97200052.6487936,-0.716985422662743,1.289945792702028,0.0471165665322679,0.0471227965472491,0.0457863727242475
97330182.4960364,-0.7772364721491396,1.580010063025554,0.0446803033762108,0.0447144654850235,0.0426059795742375
97460278.78016256,-0.6475133416210459,1.7266864746610502,0.0439275787112593,0.0439341632133289,0.0414349775086736
97590416.94973972,-0.5054624522411901,1.7788881942477732,0.0454272388572334,0.0454687308190572,0.0429455138321369
97720551.95970932,-0.5644039493245308,1.93345952650252,0.0470747336131189,0.0470810650032876,0.0441837479122391
97847843.18200524,-0.8005857155303613,2.110228904247903,0.0480042313263642,0.0480373300568328,0.0445962495378733
97977933.36276682,-0.7351575485687579,2.1454787978907617,0.0462221763433999,0.0462259568530441,0.0425742573323909
98105263.34986188,-0.6907423993936753,2.1843950012970064,0.0452908362031754,0.0453336282794259,0.0414353066523113
98235341.29686303,-0.502446112812606,2.3737434038886223,0.0477125055222835,0.0477180935068571,0.0434243588979124
98365482.50964528,-0.4899099033403772,2.3221888858832926,0.0477398383095778,0.0477762319927237,0.0437000276470955
98495582.72988632,-0.0484115947693353,2.2854733142409653,0.0468599082051841,0.0468814400571141,0.0429306732463137
98625717.5675167,-0.210000375733271,2.362796221787405,0.0465624575576528,0.0465652365805458,0.0422705345489624
98755879.09375374,-0.4966418824856452,2.312624245699621,0.0455726663992502,0.0455760373854824,0.0413094804015524
98885972.25131528,-0.3083105236554933,2.348685137591365,0.0458577717560152,0.0459501304294617,0.041614749476876
99016104.6758424,-0.5637917376557491,2.534423744291558,0.0482679018746354,0.0482826462998864,0.0434398535766641
99146181.67663108,-0.5708156676475863,2.5730089202119397,0.0489344211029571,0.0489797919383438,0.0440323790910157
99273494.9564811,-0.5209912719463778,2.489286480449566,0.0478906357839138,0.0479022140038231,0.0432004364385803
99403607.27601533,-0.7475551730619214,2.5503322781193685,0.0474960520650918,0.04763003730445,0.0425340471377715
99530872.75619808,-0.8610098378238923,2.7300750966533665,0.0486858857225788,0.0486948040797589,0.0429439110361112
99661022.00693898,-0.6608603473576756,2.7124245874719746,0.0494369946441735,0.0494907400088101,0.0440194458352111
99791136.70336346,-0.8787923106569052,2.5757188593642946,0.0502424809445319,0.050265192822227,0.0453309716894252
99921272.85601752,-1.152129562582466,2.4987662797185357,0.0504468278103848,0.0508773299187091,0.0461985387010833
100051393.31509012,-1.912063628328412,2.431500830202013,0.0488770247001363,0.0489068240552695,0.0438176832260978
100181488.03792389,-2.9746010680463857,2.089004488816461,0.0488340701699498,0.0488684471673267,0.044011683587124
100311631.93444145,-3.258215720024728,2.026136400417344,0.0502368853010554,0.0502408062051523,0.0454291997540932
100441733.01963788,-3.878191615459175,2.2061651210129645,0.0497705069036294,0.0497895555598867,0.0435807981053554
100571834.30571784,-4.197838004185316,2.6800896509119467,0.0533409872925249,0.0533875917077892,0.0454085684416139
100699152.73411907,-4.142036526496417,3.001158774891597,0.0555533622169008,0.0556588917916218,0.046782531739605
100826509.18918487,-3.5974747584450446,3.348020863846888,0.0557157626441238,0.0557244969694481,0.0459229017176174
100956563.89999738,-2.913420572524561,3.5365905936040845,0.0561075773114272,0.056122678586184,0.0462430213005029
101083850.1610586,-2.7756583771242687,3.3415981472502594,0.061786777032834,0.0617970638371257,0.0449911975893945
101216812.6541624,-2.059268833251983,3.4692709718127617,0.0669572685030877,0.0670348913002586,0.0468013668903876
101349761.11323084,-1.8075529560482144,3.500904613413076,0.0589725991270202,0.0590712362115856,0.0507451110933174
101477051.3242058,-0.8977179523045407,3.1724062380065123,0.0592103443791454,0.0595384903746996,0.0532419298172414
101607161.42762291,-0.9333376722723498,3.2592294647754168,0.0616205575292185,0.0616461292338939,0.0552957690626835
101737237.07119007,-0.6197278980965959,3.9525368736144566,0.0604435684006805,0.0609395459310354,0.0511783620194293
101867412.29033744,0.2510187516449375,3.693436656543673,0.0588533592390126,0.0595802863534731,0.0512864346509786
101997480.42242998,0.1553617633028007,3.649234531631999,0.0578134489093018,0.057829196657095,0.0494577590621344
102124823.42837384,0.1409398947148747,3.760735226222687,0.0549945238381228,0.0549981794987276,0.0454772674899013
102252157.842897,0.1279965828715468,3.765288329816845,0.0558456213430805,0.0561275480302751,0.0467399049921558
102382244.73024952,0.1076393039082649,3.727448149309998,0.0539423674522676,0.0539900088613681,0.044376386534861
102512354.9364425,0.132137670910006,3.672875887542689,0.053026376895055,0.0530303984701886,0.0434805147003816
102642489.67770286,-0.0950804710704789,3.587665486897698,0.0579796422439503,0.0581190237443722,0.0500173131259822
102772585.70317152,-0.3605618535752007,3.5324316541307184,0.0566228765675419,0.0572021344244549,0.049148461702135
102902725.20166768,-0.3188067647065152,3.47695382551812,0.0524786218226106,0.0525055130971142,0.0438755615206535
103032833.42290288,-0.4102439863717386,3.075617682845579,0.0619616188409224,0.0619647440291407,0.0469896179457816
103162954.99730532,-0.8755034627455438,2.9090723174330906,0.0637180802163556,0.064787994685309,0.0512684017769497
103293088.562348,-1.423951254821162,3.2644886971143987,0.0545344966776033,0.0546337316504172,0.0470266704768738
103423097.416831,-1.7236653774542698,3.259016366070227,0.0637513881718263,0.0639526626219014,0.0486797391039994
103550465.2822788,-2.089666351889276,2.712031963515817,0.0676080931960512,0.0676658260921486,0.0507982523256504
103677790.7905905,-2.6078469898645973,2.9779402172026224,0.0692280503718439,0.0693973762710148,0.0557524395216739
103807905.91040212,-2.8631961949784825,3.215222236267018,0.0657887576302583,0.0657924007412508,0.0588801385324014
103938026.66947174,-3.275643275627848,3.1862250776089955,0.057962716147981,0.0582505050339073,0.0500189252384585
104068135.66756123,-3.9387635811776502,3.10056294163735,0.0543661163403213,0.0551254727272647,0.0459387953394465
104198264.51034208,-4.332684202786418,2.571564836161921,0.0614928338006128,0.0615697914872857,0.0455330078512105
104328374.96471237,-4.251207570274242,2.311283534517756,0.0597564317087124,0.0601503731370907,0.0453381590612719
104458494.37684602,-4.640258241222651,2.129954120523941,0.0541145771342133,0.054273140316661,0.0478113668699785
104588613.44475096,-4.759467328081,1.2486910937408215,0.0553948449935592,0.0554697412550396,0.0511585845670313
104718745.94518591,-4.078572877975815,0.7797518305818172,0.0572129164807695,0.0572730696012516,0.0533484706998157
104846035.40443592,-2.885419101512929,0.7831182486523875,0.0505654176358672,0.0506079875549369,0.0474044253883147
104976154.12633592,-1.3049953912341166,1.1932148088820502,0.0442680659336792,0.0444101771495853,0.0429532196938247
105103406.16339618,-0.1091993717757271,1.5553690070342607,0.043270406710756,0.0432836996151646,0.0413294340575946
105233566.8909434,0.3059751175388501,1.9646115042881465,0.043743794092626,0.0437465003688637,0.0406335902268171
105363656.32865904,-1.1063789559450088,2.27820339205976,0.0540998049256022,0.0542279307830783,0.0454892665307547
105493816.08973756,-2.363423541651731,1.7287631334203966,0.0601609799784382,0.0601933498063476,0.0495148684903958
105623930.81117582,-3.3631527234978096,1.4456622165167818,0.0583027755889578,0.0583056998594535,0.0475254796680325
105754045.64944369,-3.746731454916146,1.3857922135387415,0.0564837241752496,0.0565035985255664,0.0470537864148961
105884132.32227814,-2.443009148087157,1.2186805291776768,0.052657981118992,0.0528368611259662,0.0476588483303535
106014276.26184408,-0.0240244862937748,1.4342681472504737,0.0476089431494448,0.0476114980077565,0.0446838482359359
106144370.37613836,1.2616350132028726,1.1916188657471471,0.0522214799592072,0.0525754693108082,0.0478250611521534
106271696.72613956,-0.0563517227675705,1.2108781760449467,0.057279257719463,0.0573384842863801,0.0504225038879685
106401745.06655803,-1.012172354428044,1.248103950006998,0.0515223652883993,0.0519253819628666,0.0462282193397183
106529123.466554,-1.3473552758217502,0.6837929333935587,0.0497205527459337,0.0497529030362873,0.0475838335422529
106659193.86879796,-1.9685355985422064,0.4923320815996396,0.050189239658404,0.0505382650406738,0.0489041104305385
106789359.68206564,-2.2530475276665807,0.8362054015786556,0.0495334020327011,0.0497361480978749,0.0468767488649527
106919432.11058009,-2.0710755879876195,0.7698222923522126,0.0463099269861158,0.046335974370059,0.0441226517657496
107049574.85774082,-1.0816245970803315,0.5631923610519372,0.0494722931516704,0.0495881353851704,0.0482430321521401
107179707.30726697,-0.4146524400729155,0.5821964917501543,0.0481696819874639,0.0488599548582753,0.0475959396368751
107309849.64059287,-0.5567051594254827,0.7214764839841254,0.0473103227421512,0.0473645082676536,0.045040744876514
107439950.6662244,-1.1947931620098238,0.9051684167660816,0.0478400658058777,0.048179225913597,0.0455138184745747
107570055.64248896,-3.1230765625319825,0.8889159516627629,0.0543164769724592,0.0544069466766423,0.0485220999885246
107697320.96895024,-4.942959128291895,0.5125053076354237,0.052444459002163,0.052457142565278,0.0465675254483255
107827466.62539405,-5.278029478652102,-0.4520952821291197,0.0510464240305681,0.0510553803687043,0.0458359331274226
107954757.64955436,-5.370559225493399,-0.2797987115173603,0.0506178165797381,0.0506237137478954,0.0451385833518056
108084907.89210124,-4.8621881541639285,0.7196949589674968,0.0502572330167588,0.0503027780805148,0.0436167096326653
108215007.4543602,-3.4656757966174725,1.1026125307905177,0.0511815560572265,0.0512124055009445,0.0439274376587843
108345156.31321096,-2.288214420186323,1.2752803286204588,0.0484405280699902,0.0484543591132758,0.0416770715617416
108475227.0949394,-1.157986858459357,1.383371505335797,0.0484942625038081,0.0485189252620655,0.0412056801470067
108605356.8142906,-1.1694807301286645,1.1247577354326894,0.0463997732374861,0.046408469726372,0.0402435965880224
108735476.52734137,-0.9226604283372842,0.9765529915825456,0.0445704004855472,0.0445773106575776,0.04042005717548
108865587.12862375,-1.5919928809511363,1.0354951532440198,0.0451461971744953,0.0451580349031499,0.0403420348367077
108995685.31237864,-3.0444211492596978,0.5928494713444956,0.0441840892312996,0.0444467412674951,0.0414550024747308
109123016.78093076,-3.664324207806801,-0.2135430536692211,0.0476898898509768,0.047698409205453,0.0455683623380801
109253125.50857228,-4.771375925612814,-0.9690505012768558,0.0591430554264333,0.0591615376096038,0.0543753560833477
109380408.46005252,-5.594200419074999,-1.2917239911157274,0.0577406174031634,0.0578267127688064,0.0496465783290454
109510526.54364574,-6.2644111304872085,-0.6844286168839817,0.0560432385873054,0.0560595842682936,0.0502381010242972
109640647.16665985,-6.106521305882928,-0.4302701624439672,0.0538308606904678,0.0538524981418329,0.0482215662793753
109770777.18352231,-5.214439515512099,-0.2165413009840734,0.0535872252118356,0.0536504044239623,0.0497162196072206
109900886.02684304,-4.785477754815265,0.1103455512260635,0.0505144296572302,0.0505952690110095,0.04699082946335
110031016.91341996,-4.36947814817163,0.0717324717582005,0.046207286193141,0.0463115849862429,0.0428157249502426
110161136.70028876,-4.534264677656253,0.0952639084470227,0.0474852414112726,0.0477138163272787,0.0440874085335714
110291286.03367849,-5.182933562073165,-0.3600720228953665,0.0488292311170061,0.049099934959509,0.0445910926086498
110421367.1795042,-4.922875159263193,-0.0721810110656954,0.0506952097851502,0.0518148100289178,0.0479714613489067
110548652.15116297,-4.605396573614349,-0.1876845009878723,0.0633334065915983,0.0647703010279129,0.0619653216740563
110678806.16737132,-4.855634711435472,-0.5552874266828164,0.0642235756062914,0.0653192250795901,0.0611072723143884
110806067.3896588,-4.576514599265593,-0.438089356909307,0.0548536980293766,0.0548807590467023,0.0510406230908173
110936188.17238992,-4.053622032129671,-0.5059265645275397,0.0506245471888527,0.0506281897640573,0.0476648267116464
111066298.40948026,-3.2799030444291586,-0.1632776805064837,0.0458826294468249,0.0459438129557111,0.0441890400839684
111196427.1685094,-2.7828818763464684,-0.0745657412743807,0.0468960715418002,0.0469662773181728,0.045715043607511
111326533.22875646,-2.5273717320483517,-0.0862938658215454,0.0485887154837275,0.048806492747499,0.0477637742737427
111456710.74431963,-2.5006905666198853,-0.5455488698772206,0.0501246549552621,0.0502807591490181,0.048186685958373
111586808.5496648,-2.078149312006392,-0.3015048967499595,0.0491987074494481,0.0492231139320195,0.0481094413557307
